code,name,mhdi
31037,Huhí,0.521757189
31038,Hunucmá,0.625888573
31039,Ixil,0.669135115
31040,Izamal,0.659336099
31041,Kanasín,0.705713993
31042,Kantunil,0.608823789
31043,Kaua,0.470357905
31044,Kinchil,0.572965522
31045,Kopomá,0.605195913
31046,Mama,0.640647412
31047,Maní,0.568909679
31048,Maxcanú,0.586345028
31049,Mayapán,0.459468147
31050,Mérida,0.81191981
31051,Mocochá,0.669781898
31052,Motul,0.672577019
31053,Muna,0.672573502
31054,Muxupip,0.654340439
31055,Opichén,0.601366346
31056,Oxkutzcab,0.630950609
31057,Panabá,0.618820802
31058,Peto,0.625590917
31059,Progreso,0.743557557
31060,Quintana Roo,0.595471357
31061,Río Lagartos,0.663647231
31062,Sacalum,0.605923617
31063,Samahil,0.626506332
31064,Sanahcat,0.610888138
31065,San Felipe,0.648359416
31066,Santa Elena,0.5774344
31067,Seyé,0.5688319
31068,Sinanché,0.683090745
31069,Sotuta,0.598818289
31070,Sucilá,0.648737092
31071,Sudzal,0.575275725
31072,Suma,0.625784886
31073,Tahdziú,0.410464262
31074,Tahmek,0.638078273
31075,Teabo,0.518336328
31076,Tecoh,0.626742704
31077,Tekal de Venegas,0.601424433
31078,Tekantó,0.633570747
31079,Tekax,0.638493157
31080,Tekit,0.613328137
31081,Tekom,0.580105436
31082,Telchac Pueblo,0.70075095
31083,Telchac Puerto,0.71379625
31084,Temax,0.600197413
31085,Temozón,0.586464196
31086,Tepakán,0.589845123
31087,Tetiz,0.556229035
31088,Teya,0.596697775
31089,Ticul,0.702386273
31090,Timucuy,0.537241364
31091,Tinum,0.585069232
31092,Tixcacalcupul,0.483286116
31093,Tixkokob,0.693553503
31094,Tixmehuac,0.507373931
31095,Tixpéhual,0.672078176
31096,Tizimín,0.626194357
31097,Tunkás,0.593571659
31098,Tzucacab,0.571302166
31099,Uayma,0.550991706
31100,Ucú,0.683945523
31101,Umán,0.691247277
31102,Valladolid,0.686933912
31103,Xocchel,0.56498956
31104,Yaxcabá,0.433452574
31105,Yaxkukul,0.673224651
31106,Yobaín,0.675183984
32001,Apozol,0.700212396
32002,Apulco,0.654763375
32003,Atolinga,0.645098337
32004,Benito Juárez,0.80763418
32005,Calera,0.726904174
32006,Cañitas de Felipe Pescador,0.704540376
32007,Concepción del Oro,0.705863459
32008,Cuauhtémoc,0.72990852
32009,Chalchihuites,0.702210756
32010,Fresnillo,0.736582869
32011,Trinidad García de la Cadena,0.744091505
32012,Genaro Codina,0.597049076
32013,General Enrique Estrada,0.733954532
32014,General Francisco R. Murguía,0.659104392
32015,El Plateado de Joaquín Amaro,0.554334203
32016,General Pánfilo Natera,0.627207597
32017,Guadalupe,0.795380311
32018,Huanusco,0.71007372
32019,Jalpa,0.734316868
32020,Jerez,0.774271997
32021,Jiménez del Teul,0.529893343
32022,Juan Aldama,0.720083842
32023,Juchipila,0.76307068
32024,Loreto,0.727299325
32025,Luis Moya,0.673621297
32026,Mazapil,0.57682695
32027,Melchor Ocampo,0.673634301
32028,Mezquital del Oro,0.659271497
32029,Miguel Auza,0.690815917
32030,Momax,0.744634682
32031,Monte Escobedo,0.69454188
32032,Morelos,0.728612292
32033,Moyahua de Estrada,0.697042573
32034,Nochistlán de Mejía,0.710264706
32035,Noria de Ángeles,0.626723067
32036,Ojocaliente,0.692728578
32037,Pánuco,0.691122943
32038,Pinos,0.587182322
32039,Río Grande,0.736157516
32040,Sain Alto,0.647600464
32041,El Salvador,0.582899127
32042,Sombrerete,0.664715599
32043,Susticacán,0.673947059
32044,Tabasco,0.682434136
32045,Tepechitlán,0.708807939
32046,Tepetongo,0.669112468
32047,Teúl de González Ortega,0.737561341
32048,Tlaltenango de Sánchez Román,0.692677104
32049,Valparaíso,0.664474003
32050,Vetagrande,0.695585873
32051,Villa de Cos,0.644942022
32052,Villa García,0.680417627
32053,Villa González Ortega,0.663652842
32054,Villa Hidalgo,0.642981604
32055,Villanueva,0.7200995
32056,Zacatecas,0.823923145
32057,Trancoso,0.660231546
32058,Santa María de la Paz,0.696778016
